world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
31054.584686428483,4693,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6805177927017212,0.4893704056739807,0.6805177927017212,0.4893704056739807,True
31054.6207164285,4694,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6811615228652954,0.48933547735214233,0.6811615228652954,0.48933547735214233,True
31054.652763428487,4695,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6814789772033691,0.4894651770591736,0.6814789772033691,0.4894651770591736,True
31054.684731428482,4696,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.681147038936615,0.4898208975791931,0.681147038936615,0.4898208975791931,True
31054.7206584285,4697,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6805425882339478,0.4901778995990753,0.6805425882339478,0.4901778995990753,True
31054.752655428485,4698,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6802842020988464,0.49043869972229004,0.6802842020988464,0.49043869972229004,True
31054.788767428487,4699,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6801838874816895,0.4902484118938446,0.6801838874816895,0.4902484118938446,True
31054.8207034285,4700,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6799110174179077,0.4896593689918518,0.6799110174179077,0.4896593689918518,True
31054.8527064285,4701,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6797119379043579,0.48917701840400696,0.6797119379043579,0.48917701840400696,True
31054.8886574285,4702,648,31054.580983928492,298.0600000009872,1.3717344592419711,0.6791873574256897,0.48894765973091125,0.6791873574256897,0.48894765973091125,True
31054.8886574285,4702,649,31054.881045428483,105.98950000712648,0.8058018885300737,0.690565824508667,0.49705028533935547,0.690565824508667,0.49705028533935547,True
31054.920690428495,4703,649,31054.881045428483,105.98950000712648,0.8058018885300737,0.6900576949119568,0.49646061658859253,0.6900576949119568,0.49646061658859253,True
31054.95682042849,4704,649,31054.881045428483,105.98950000712648,0.8058018885300737,0.6902548670768738,0.4952986240386963,0.6902548670768738,0.4952986240386963,True
31054.988692428476,4705,649,31054.881045428483,105.98950000712648,0.8058018885300737,0.6905438303947449,0.4941798150539398,0.6905438303947449,0.4941798150539398,True
31055.2887234285,4714,650,31055.294990928494,238.0645000084769,2.722331656653933,0.6548581719398499,0.4935241639614105,0.6548581719398499,0.4935241639614105,True
31055.32481342848,4715,650,31055.294990928494,238.0645000084769,2.722331656653933,0.656321108341217,0.4930771589279175,0.656321108341217,0.4930771589279175,True
31055.35668242848,4716,650,31055.294990928494,238.0645000084769,2.722331656653933,0.657066285610199,0.4930504858493805,0.657066285610199,0.4930504858493805,True
31055.388854428486,4717,650,31055.294990928494,238.0645000084769,2.722331656653933,0.657063901424408,0.49345698952674866,0.657063901424408,0.49345698952674866,True
31055.42464942849,4718,650,31055.294990928494,238.0645000084769,2.722331656653933,0.657102108001709,0.49367496371269226,0.657102108001709,0.49367496371269226,True
31055.45669842849,4719,650,31055.294990928494,238.0645000084769,2.722331656653933,0.6578991413116455,0.493536114692688,0.6578991413116455,0.493536114692688,True
31055.492693428507,4720,650,31055.294990928494,238.0645000084769,2.722331656653933,0.6591652035713196,0.4933975338935852,0.6591652035713196,0.4933975338935852,True
31055.524680428498,4721,650,31055.294990928494,238.0645000084769,2.722331656653933,0.6601291298866272,0.49343565106391907,0.6601291298866272,0.49343565106391907,True
31055.792948428483,4729,651,31055.79709842849,125.95750000036787,1.1370143544971916,0.7053431272506714,0.4956934452056885,0.7053431272506714,0.4956934452056885,True
31055.82471142849,4730,651,31055.79709842849,125.95750000036787,1.1370143544971916,0.7047094702720642,0.49560075998306274,0.7047094702720642,0.49560075998306274,True
31055.86063842848,4731,651,31055.79709842849,125.95750000036787,1.1370143544971916,0.703835129737854,0.49565649032592773,0.703835129737854,0.49565649032592773,True
