# timestamps [seconds],pts
38897.264296,12902152
38897.300309,12904512
38897.332361,12906613
38897.364291,12908705
38897.400358,12911069
38897.432288,12913161
38897.464227,12915255
38897.500222,12917613
38897.532227,12919711
38897.568282,12922074
38897.600295,12924172
38897.632390,12926275
38897.668336,12928631
38897.700295,12930725
38897.736299,12933085
38897.768289,12935181
38897.800298,12937279
38897.836307,12939639
38897.868315,12941736
38897.900282,12943831
38897.936256,12946189
38897.968300,12948289
38898.004359,12950652
38898.036319,12952747
38898.068324,12954844
38898.104310,12957202
38898.136288,12959298
38898.168300,12961396
38898.204288,12963754
38898.236310,12965853
38898.272325,12968213
38898.304373,12970313
38898.336270,12972404
38898.372343,12974768
38898.404295,12976862
38898.436306,12978960
38898.472266,12981316
38898.504300,12983416
38898.540310,12985776
38898.572354,12987876
38898.604290,12989969
38898.640314,12992329
38898.672388,12994431
38898.704351,12996526
38898.740304,12998882
38898.772443,13000988
38898.808261,13003336
38898.840275,13005434
38898.872400,13007539
38898.908307,13009892
38898.940315,13011990
38898.972344,13014089
38899.008354,13016449
38899.040270,13018541
38899.076287,13020901
38899.108314,13023000
38899.140340,13025099
38899.176265,13027453
38899.208299,13029552
38899.244308,13031912
38899.276277,13034007
38899.308313,13036107
38899.344292,13038465
38899.376302,13040562
38899.408263,13042657
38899.444304,13045019
38899.476315,13047117
38899.512295,13049475
38899.544268,13051570
38899.576323,13053671
38899.612336,13056031
38899.644318,13058127
38899.676303,13060223
38899.712394,13062588
38899.744330,13064681
38899.780263,13067036
38899.812284,13069134
38899.844266,13071230
38899.880308,13073592
38899.912243,13075685
38899.944301,13077786
38899.980265,13080143
38900.012324,13082244
38900.048256,13084599
38900.080344,13086702
38900.112350,13088799
38900.148295,13091155
38900.180350,13093256
38900.212274,13095348
38900.248304,13097709
38900.280218,13099800
38900.316310,13102166
38900.348318,13104263
38900.380284,13106358
38900.416273,13108717
38900.448297,13110816
38900.480303,13112913
38900.516318,13115273
38900.548301,13117369
38900.584355,13119732
38900.616297,13121825
38900.648263,13123920
38900.684269,13126280
38900.716294,13128379
38900.748316,13130477
38900.784318,13132837
38900.816270,13134931
38900.852291,13137291
38900.884307,13139389
38900.916291,13141486
38900.952389,13143851
38900.984265,13145940
38901.020310,13148302
38901.052294,13150398
38901.084263,13152494
38901.120303,13154855
38901.152319,13156954
38901.184262,13159047
38901.220302,13161409
38901.252390,13163512
38901.288289,13165864
38901.320312,13167963
38901.352291,13170059
38901.388375,13172424
38901.420312,13174517
38901.452314,13176614
38901.488380,13178977
38901.520283,13181068
38901.556296,13183428
38901.588298,13185526
38901.620280,13187621
38901.656305,13189982
38901.688338,13192082
38901.720299,13194176
38901.756258,13196533
38901.788293,13198632
38901.824299,13200992
38901.856306,13203089
38901.888266,13205184
38901.924276,13207544
38901.956320,13209644
38901.988323,13211741
38902.024327,13214101
38902.056323,13216198
38902.092285,13218554
38902.124299,13220652
38902.156269,13222747
38902.192341,13225111
38902.224313,13227207
38902.256363,13229307
38902.292316,13231663
38902.324396,13233766
38902.360335,13236121
38902.392249,13238212
38902.424228,13240308
38902.460302,13242672
38902.492344,13244772
38902.528227,13247124
38902.560215,13249220
38902.592277,13251321
38902.628243,13253678
38902.660370,13255784
38902.692293,13257876
38902.728305,13260236
38902.760402,13262339
38902.796278,13264690
38902.828385,13266795
38902.860296,13268886
38902.896273,13271244
38902.928292,13273342
38902.960300,13275440
38902.996277,13277797
38903.028243,13279892
38903.064303,13282256
38903.096282,13284351
38903.128279,13286448
38903.164313,13288810
38903.196315,13290907
38903.228302,13293003
38903.264314,13295363
38903.296264,13297457
38903.332371,13299823
38903.364341,13301918
38903.396319,13304014
38903.432330,13306374
38903.464395,13308476
38903.496343,13310569
38903.532371,13312930
38903.564280,13315021
38903.600273,13317380
38903.632360,13319483
38903.664257,13321573
38903.700273,13323934
38903.732322,13326034
38903.764319,13328131
38903.800287,13330488
38903.832424,13332594
38903.868242,13334942
38903.900312,13337043
38903.932329,13339142
38903.968309,13341500
38904.000313,13343597
38904.036317,13345956
38904.068292,13348052
38904.100286,13350149
38904.136267,13352507
38904.168325,13354608
38904.200289,13356702
38904.236314,13359063
38904.268342,13361162
38904.304318,13363520
38904.336288,13365615
38904.368337,13367715
38904.404335,13370075
38904.436270,13372167
38904.468293,13374266
38904.504355,13376629
38904.536298,13378723
38904.572282,13381081
38904.604352,13383183
38904.636238,13385272
38904.672706,13387662
38904.704337,13389735
38904.736304,13391830
38904.772311,13394190
38904.804289,13396285
38904.840295,13398645
38904.872301,13400743
38904.904288,13402839
38904.940281,13405198
38904.972393,13407302
38905.004344,13409396
38905.040308,13411753
38905.072735,13413878
38905.108289,13416208
38905.140267,13418304
38905.172363,13420407
38905.208314,13422763
38905.240325,13424861
38905.272372,13426961
38905.308323,13429317
38905.340527,13431428
38905.376428,13433781
38905.408278,13435868
38905.440379,13437972
38905.476303,13440326
38905.508310,13442424
38905.540319,13444521
38905.576297,13446879
38905.608329,13448978
38905.644277,13451334
38905.676322,13453434
38905.708299,13455530
38905.744425,13457897
38905.776295,13459986
38905.812649,13462368
38905.844360,13464447
38905.876324,13466541
38905.912393,13468905
38905.944283,13470995
38905.976313,13473094
38906.012325,13475454
38906.044296,13477549
38906.080328,13479911
38906.112333,13482008
38906.144338,13484106
38906.180264,13486460
38906.212350,13488563
38906.244321,13490658
38906.280307,13493016
38906.312326,13495115
38906.348278,13497471
38906.380295,13499569
38906.412353,13501670
38906.448284,13504025
38906.480261,13506120
38906.512323,13508221
38906.548339,13510582
38906.580308,13512677
38906.616330,13515038
38906.648373,13517138
38906.680315,13519231
38906.716268,13521587
38906.748268,13523684
38906.780308,13525784
38906.816319,13528144
38906.848305,13530240
38906.884364,13532603
38906.916264,13534694
38906.948331,13536795
38906.984276,13539151
38907.016299,13541250
38907.048286,13543346
38907.084286,13545705
38907.116313,13547804
38907.152324,13550164
38907.184374,13552264
38907.216359,13554360
38907.252334,13556718
38907.284293,13558813
38907.320361,13561176
38907.352455,13563280
38907.384240,13565363
38907.420269,13567724
38907.452344,13569826
38907.484322,13571921
38907.520272,13574277
38907.552342,13576379
38907.588305,13578736
38907.620352,13580836
38907.652351,13582933
38907.688291,13585289
38907.720307,13587387
38907.752380,13589489
38907.788309,13591843
38907.820318,13593941
38907.856278,13596298
38907.888310,13598397
38907.920278,13600492
38907.956313,13602853
38907.988312,13604950
38908.020329,13607049
38908.056292,13609406
38908.088323,13611505
38908.124247,13613859
38908.156419,13615967
38908.188310,13618057
38908.224271,13620414
38908.256317,13622514
38908.288342,13624613
38908.324301,13626969
38908.356283,13629065
38908.392280,13631424
38908.424473,13633534
38908.456286,13635619
38908.492328,13637981
38908.524325,13640078
38908.556630,13642195
38908.592312,13644534
38908.624322,13646631
38908.660291,13648989
38908.692298,13651086
38908.724283,13653182
38908.760308,13655543
38908.792336,13657642
38908.824347,13659740
38908.860286,13662095
38908.892331,13664195
38908.928267,13666550
38908.960305,13668650
38908.992339,13670749
38909.028300,13673106
38909.060323,13675205
38909.096271,13677561
38909.128274,13679658
38909.160309,13681757
38909.196249,13684113
38909.228264,13686211
38909.260277,13688309
38909.296382,13690675
38909.328345,13692769
38909.364317,13695127
38909.396327,13697225
38909.428323,13699322
38909.464322,13701681
38909.496313,13703777
38909.528262,13705871
38909.564281,13708232
38909.596309,13710331
38909.632303,13712689
38909.664329,13714788
38909.696274,13716882
38909.732379,13719248
38909.764299,13721340
38909.796310,13723438
38909.832312,13725797
38909.864309,13727894
38909.900280,13730251
38909.932281,13732348
38909.964315,13734448
38910.000297,13736806
38910.032354,13738907
38910.064362,13741004
38910.100294,13743359
38910.132433,13745465
38910.168297,13747816
38910.200297,13749913
38910.232331,13752012
38910.268330,13754371
38910.300341,13756469
38910.332430,13758572
38910.368307,13760923
38910.400295,13763020
38910.436301,13765379
38910.468325,13767478
38910.500321,13769575
38910.536330,13771935
38910.568309,13774031
38910.604300,13776389
38910.636345,13778489
38910.668296,13780583
38910.704292,13782942
38910.736317,13785041
38910.768329,13787139
38910.804406,13789503
38910.836291,13791593
38910.872306,13793953
38910.904300,13796050
38910.936359,13798151
38910.972272,13800504
38911.004261,13802601
38911.036317,13804701
38911.072377,13807065
38911.104304,13809157
38911.140280,13811515
38911.172314,13813614
38911.204314,13815711
38911.240301,13818070
38911.272449,13820176
38911.304298,13822264
38911.340327,13824625
38911.372330,13826722
38911.408322,13829081
38911.440307,13831177
38911.472365,13833278
38911.508317,13835634
38911.540301,13837730
38911.572404,13839834
38911.608315,13842187
38911.640283,13844282
38911.676279,13846641
38911.708267,13848738
38911.740248,13850834
38911.776263,13853194
38911.808349,13855297
38911.840290,13857390
38911.876349,13859753
38911.908300,13861847
38911.944284,13864205
38911.976291,13866303
38912.008305,13868401
38912.044327,13870761
38912.076357,13872860
38912.112329,13875218
38912.144296,13877313
38912.176290,13879410
38912.212325,13881771
38912.244273,13883865
38912.276304,13885964
38912.312326,13888325
38912.344279,13890419
38912.380284,13892778
38912.412390,13894882
38912.444368,13896978
38912.480334,13899335
38912.512396,13901436
38912.544289,13903526
38912.580252,13905883
38912.612362,13907988
38912.648253,13910340
38912.680308,13912440
38912.712334,13914539
38912.748331,13916898
38912.780304,13918994
38912.812375,13921095
38912.848303,13923450
38912.880257,13925544
38912.916301,13927906
38912.948345,13930006
38912.980280,13932099
38913.016298,13934459
38913.048356,13936560
38913.080261,13938651
38913.116242,13941009
38913.148238,13943106
38913.184285,13945469
38913.216278,13947565
38913.248316,13949665
38913.284246,13952019
38913.316319,13954121
38913.348318,13956218
38913.384341,13958579
38913.416297,13960673
38913.452328,13963035
38913.484397,13965136
38913.516284,13967226
38913.552331,13969588
38913.584309,13971684
38913.616306,13973781
38913.652519,13976154
38913.684302,13978237
38913.720317,13980597
38913.752301,13982693
38913.784312,13984791
38913.820260,13987147
38913.852258,13989244
38913.888266,13991604
38913.920299,13993703
38913.952368,13995805
38913.988268,13998158
38914.020323,14000258
38914.052362,14002358
38914.088344,14004716
38914.120224,14006805
38914.156237,14009165
38914.188235,14011262
38914.220308,14013364
38914.256233,14015719
38914.288234,14017816
38914.320312,14019918
38914.356332,14022279
38914.388268,14024372
38914.424301,14026733
38914.456351,14028833
38914.488334,14030929
38914.524270,14033284
38914.556268,14035381
38914.588307,14037481
38914.624359,14039844
38914.656289,14041936
38914.692287,14044295
38914.724298,14046393
38914.756264,14048488
38914.792441,14050859
38914.824316,14052948
38914.856338,14055047
38914.892307,14057404
38914.924305,14059501
38914.960285,14061859
38914.992564,14063974
38915.024311,14066055
38915.060313,14068414
38915.092403,14070517
38915.124291,14072607
38915.160327,14074968
38915.192332,14077066
38915.228288,14079422
38915.260308,14081521
38915.292543,14083633
38915.328310,14085977
38915.360337,14088076
38915.396319,14090434
38915.428286,14092529
38915.460296,14094627
38915.496230,14096982
38915.528284,14099083
38915.560320,14101182
38915.596317,14103541
38915.628337,14105639
38915.664303,14107997
38915.696330,14110095
38915.728343,14112193
38915.764315,14114551
38915.796290,14116646
38915.828356,14118748
38915.864279,14121102
38915.896313,14123201
38915.932330,14125562
38915.964441,14127666
38915.996310,14129755
38916.032355,14132117
38916.064328,14134212
38916.096264,14136305
38916.132301,14138667
38916.164316,14140765
38916.200316,14143124
38916.232349,14145223
38916.264284,14147316
38916.300228,14149672
38916.332348,14151777
38916.364321,14153872
38916.400347,14156233
38916.432392,14158333
38916.468264,14160684
38916.500313,14162784
38916.532317,14164882
38916.568283,14167239
38916.600321,14169338
38916.632312,14171435
38916.668268,14173791
38916.700254,14175888
38916.736323,14178251
38916.768281,14180346
38916.800316,14182445
38916.836297,14184803
38916.868301,14186901
38916.900308,14188998
38916.936336,14191359
38916.968451,14193464
38917.004309,14195814
38917.036361,14197914
38917.068809,14200041
38917.104778,14202398
38917.136761,14204494
38917.172859,14206860
38917.204760,14208950
38917.236790,14211049
38917.272893,14213415
38917.304791,14215506
38917.336815,14217605
38917.372799,14219963
38917.404804,14222060
38917.440811,14224420
38917.472821,14226518
38917.504832,14228616
38917.540760,14230970
38917.572819,14233071
38917.604756,14235164
38917.640817,14237527
38917.672840,14239626
38917.708801,14241983
38917.740797,14244080
38917.772796,14246177
38917.808917,14248544
38917.840746,14250630
38917.872850,14252734
38917.908813,14255090
38917.940793,14257186
38917.976801,14259546
38918.008813,14261644
38918.040790,14263740
38918.076817,14266101
38918.108765,14268194
38918.140701,14270287
38918.176750,14272650
38918.208841,14274753
38918.244892,14277115
38918.276753,14279203
38918.308860,14281308
38918.344818,14283664
38918.376823,14285762
38918.408763,14287855
38918.444828,14290218
38918.476821,14292315
38918.512833,14294675
38918.544855,14296773
38918.576774,14298865
38918.612823,14301228
38918.644775,14303322
38918.680775,14305681
38918.712823,14307781
38918.744774,14309875
38918.780722,14312231
38918.812846,14314336
38918.844739,14316426
38918.880739,14318786
38918.912812,14320888
38918.948761,14323243
38918.980803,14325343
38919.012876,14327445
38919.048798,14329799
38919.080820,14331898
38919.112786,14333993
38919.148842,14336356
38919.180768,14338448
38919.216794,14340809
38919.248801,14342907
38919.280793,14345003
38919.316793,14347362
38919.348772,14349458
38919.380783,14351556
38919.416775,14353915
38919.448832,14356016
38919.484783,14358372
38919.516802,14360470
38919.548754,14362564
38919.584772,14364924
38919.616810,14367024
38919.648778,14369119
38919.684757,14371477
38919.716802,14373577
38919.752832,14375938
38919.784773,14378032
38919.816778,14380129
38919.852899,14382496
38919.884796,14384587
38919.916805,14386684
38919.952857,14389047
38919.984793,14391140
38920.020750,14393496
38920.053225,14395625
38920.084846,14397697
38920.120825,14400055
38920.153306,14402183
38920.188793,14404509
38920.220825,14406608
38920.252805,14408704
38920.288802,14411063
38920.320754,14413157
38920.352794,14415257
38920.388784,14417615
38920.420809,14419714
38920.456789,14422072
38920.488811,14424171
38920.520821,14426268
38920.556792,14428626
38920.588802,14430724
38920.620803,14432821
38920.656792,14435179
38920.688807,14437277
38920.724866,14439641
38920.756814,14441734
38920.788818,14443832
38920.824772,14446188
38920.856840,14448289
38920.888796,14450384
38920.924803,14452743
38920.956841,14454843
38920.992776,14457198
38921.024741,14459293
38921.056840,14461396
38921.093042,14463769
38921.124819,14465851
38921.157148,14467970
38921.192839,14470309
38921.224874,14472409
38921.260748,14474760
38921.292845,14476863
38921.324732,14478953
38921.360817,14481318
38921.392845,14483417
38921.424784,14485510
38921.460824,14487872
38921.493073,14489985
38921.528844,14492329
38921.560794,14494423
38921.593073,14496538
38921.628789,14498879
38921.660893,14500983
38921.692768,14503072
38921.728809,14505434
38921.760769,14507528
38921.796808,14509890
38921.828810,14511987
38921.860789,14514083
38921.896785,14516442
38921.928789,14518540
38921.964757,14520897
38921.996774,14522995
38922.028793,14525093
38922.064809,14527454
38922.096834,14529552
38922.128790,14531647
38922.164848,14534010
38922.196792,14536103
38922.232852,14538466
38922.264852,14540563
38922.296828,14542659
38922.332872,14545021
38922.364839,14547116
38922.396799,14549211
38922.432862,14551574
38922.464748,14553664
38922.500799,14556026
38922.532828,14558125
38922.564825,14560222
38922.600740,14562576
38922.632772,14564675
38922.664764,14566772
38922.700836,14569136
38922.732909,14571238
38922.768804,14573590
38922.800754,14575684
38922.832839,14577787
38922.868769,14580141
38922.900783,14582239
38922.932804,14584338
38922.968777,14586695
38923.000825,14588795
38923.036758,14591150
38923.068825,14593252
38923.100751,14595344
38923.136837,14597709
38923.168826,14599805
38923.200826,14601903
38923.236772,14604258
38923.268864,14606361
38923.304775,14608715
38923.336827,14610815
38923.368851,14612914
38923.404818,14615271
38923.436751,14617364
38923.472858,14619730
38923.504800,14621823
38923.536757,14623918
38923.573155,14626303
38923.604788,14628376
38923.636803,14630474
38923.672789,14632833
38923.704757,14634928
38923.740712,14637284
38923.772798,14639387
38923.804718,14641479
38923.840795,14643843
38923.872780,14645939
38923.904799,14648037
38923.940758,14650394
38923.972845,14652497
38924.008835,14654855
38924.040773,14656948
38924.072802,14659047
38924.108796,14661406
38924.140780,14663502
38924.172833,14665603
38924.208794,14667960
38924.240832,14670059
38924.276782,14672415
38924.308823,14674515
38924.340794,14676610
38924.376761,14678967
38924.408816,14681068
38924.440805,14683165
38924.476836,14685526
38924.508837,14687623
38924.544756,14689977
38924.576723,14692072
38924.608885,14694180
38924.644806,14696534
38924.676857,14698634
38924.708843,14700730
38924.744847,14703090
38924.776797,14705184
38924.812786,14707542
38924.844859,14709644
38924.876846,14711741
38924.912831,14714099
38924.944807,14716194
38924.976833,14718293
38925.012776,14720649
38925.044879,14722753
38925.080804,14725107
38925.112885,14727209
38925.144806,14729301
38925.180808,14731661
38925.212881,14733763
38925.248768,14736114
38925.280807,14738214
38925.312808,14740311
38925.348748,14742667
38925.380803,14744767
38925.412905,14746871
38925.448737,14749219
38925.480823,14751322
38925.516787,14753679
38925.548844,14755780
38925.580817,14757875
38925.616887,14760239
38925.648821,14762332
38925.680825,14764429
38925.716772,14766785
38925.748847,14768887
38925.784858,14771247
38925.816802,14773341
38925.848801,14775438
38925.884802,14777797
38925.916811,14779895
38925.948825,14781993
38925.984816,14784351
38926.016796,14786447
38926.052789,14788806
38926.084751,14790901
38926.116800,14793001
38926.152861,14795364
38926.184875,14797462
38926.216821,14799556
38926.253071,14801931
38926.284810,14804011
38926.320774,14806368
38926.352801,14808467
38926.384742,14810560
38926.420836,14812926
38926.452801,14815021
38926.484827,14817120
38926.520823,14819479
38926.552784,14821573
38926.588814,14823934
38926.620873,14826035
38926.652880,14828133
38926.688776,14830485
38926.720748,14832581
38926.756759,14834941
38926.788751,14837037
38926.820795,14839137
38926.856785,14841496
38926.888822,14843595
38926.920787,14845690
38926.956806,14848051
38926.988816,14850148
38927.024788,14852506
38927.056797,14854604
38927.089397,14856740
38927.125358,14859097
38927.157264,14861188
38927.189260,14863285
38927.225226,14865642
38927.257284,14867743
38927.293327,14870105
38927.325328,14872202
38927.357289,14874296
38927.393274,14876655
38927.425336,14878756
38927.457291,14880850
38927.493333,14883212
38927.525304,14885307
38927.561238,14887662
38927.593470,14889774
38927.625292,14891860
38927.661345,14894223
38927.693324,14896318
38927.725276,14898412
38927.761344,14900776
38927.793363,14902874
38927.829300,14905230
38927.861280,14907325
38927.893393,14909430
38927.929281,14911782
38927.961346,14913883
38927.993420,14915985
38928.029272,14918335
38928.061283,14920433
38928.097326,14922795
38928.129332,14924892
38928.161274,14926986
38928.197224,14929341
38928.229328,14931445
38928.265311,14933804
38928.297258,14935897
38928.329295,14937997
38928.365395,14940363
38928.397328,14942455
38928.429317,14944552
38928.465371,14946914
38928.497320,14949008
38928.533336,14951369
38928.565285,14953462
38928.597311,14955561
38928.633379,14957925
38928.665273,14960015
38928.697272,14962112
38928.733305,14964474
38928.765220,14966565
38928.801260,14968927
38928.833276,14971025
38928.865306,14973124
38928.901294,14975483
38928.933298,14977580
38928.965344,14979680
38929.001282,14982035
38929.033360,14984138
38929.069349,14986496
38929.101315,14988591
38929.133375,14990692
38929.169286,14993046
38929.201293,14995143
38929.233362,14997245
38929.269328,14999602
38929.301345,15001700
38929.337264,15004054
38929.369335,15006156
38929.401308,15008251
38929.437277,15010608
38929.469374,15012712
38929.501307,15014805
38929.537311,15017164
38929.569297,15019260
38929.605250,15021616
38929.637314,15023718
38929.669331,15025816
38929.705314,15028174
38929.737286,15030269
38929.769337,15032370
38929.805331,15034729
38929.837275,15036822
38929.873362,15039187
38929.905299,15041280
38929.937255,15043374
38929.973348,15045740
38930.005293,15047833
38930.041240,15050189
38930.073248,15052287
38930.105377,15054392
38930.141321,15056748
38930.173333,15058846
38930.205322,15060942
38930.241220,15063295
38930.273337,15065400
38930.309215,15067751
38930.341279,15069852
38930.373309,15071951
38930.409269,15074308
38930.441312,15076408
38930.473383,15078510
38930.509292,15080863
38930.541283,15082959
38930.577270,15085318
38930.609304,15087417
38930.641263,15089512
38930.677237,15091869
38930.709250,15093967
38930.741341,15096070
38930.777256,15098424
38930.809292,15100523
38930.845299,15102883
38930.877295,15104980
38930.909288,15107077
38930.945372,15109441
38930.977305,15111534
38931.009352,15113634
38931.045328,15115992
38931.077257,15118084
38931.113333,15120449
38931.145274,15122542
38931.177336,15124643
38931.213315,15127001
38931.245601,15129117
38931.277315,15131195
38931.313456,15133564
38931.345325,15135652
38931.381254,15138007
38931.413253,15140104
38931.445289,15142203
38931.481304,15144564
38931.513314,15146661
38931.549316,15149021
38931.581293,15151116
38931.613384,15153220
38931.649304,15155574
38931.681359,15157674
38931.713592,15159787
38931.749298,15162127
38931.781315,15164225
38931.817308,15166584
38931.849322,15168682
38931.881253,15170774
38931.917320,15173138
38931.949349,15175237
38931.981364,15177335
38932.017302,15179690
38932.049284,15181786
38932.085301,15184147
38932.117342,15186246
38932.149318,15188342
38932.185311,15190701
38932.217301,15192797
38932.249335,15194897
38932.285303,15197254
38932.317288,15199350
38932.353457,15201720
38932.385314,15203808
38932.417303,15205904
38932.453291,15208263
38932.485301,15210361
38932.517340,15212460
38932.553345,15214820
38932.585285,15216913
38932.621289,15219273
38932.653367,15221375
38932.685335,15223470
38932.721263,15225824
38932.753367,15227928
38932.785278,15230020
38932.821306,15232381
38932.853362,15234481
38932.889357,15236840
38932.921278,15238932
38932.953732,15241059
38932.989315,15243391
38933.021309,15245488
38933.057328,15247848
38933.089312,15249944
38933.121300,15252041
38933.157256,15254397
38933.189310,15256498
38933.221244,15258591
38933.257279,15260952
38933.289321,15263052
38933.325286,15265409
38933.357279,15267506
38933.389349,15269607
38933.425311,15271964
38933.457297,15274060
38933.489295,15276157
38933.525276,15278515
38933.557272,15280612
38933.593383,15282979
38933.625360,15285074
38933.657264,15287165
38933.693343,15289530
38933.725273,15291622
38933.757281,15293720
38933.793283,15296079
38933.825308,15298178
38933.861224,15300532
38933.893352,15302637
38933.925286,15304730
38933.961244,15307087
38933.993357,15309191
38934.025312,15311285
38934.061276,15313642
38934.093383,15315746
38934.129253,15318097
38934.161300,15320197
38934.193309,15322295
38934.229262,15324651
38934.261312,15326751
38934.293371,15328852
38934.329301,15331207
38934.361278,15333303
38934.397250,15335660
38934.429296,15337760
38934.461291,15339857
38934.497312,15342218
38934.529375,15344319
38934.561315,15346412
38934.597275,15348769
38934.629328,15350869
38934.665352,15353230
38934.697264,15355322
38934.729304,15357421
38934.765332,15359782
38934.797291,15361877
38934.833424,15364245
38934.865287,15366333
38934.897300,15368431
38934.933331,15370792
38934.965328,15372889
38934.997332,15374987
38935.033326,15377345
38935.065331,15379443
38935.101255,15381797
38935.133309,15383898
38935.165319,15385996
38935.201296,15388353
38935.233465,15390462
38935.265360,15392552
38935.301284,15394906
38935.333279,15397003
38935.369364,15399368
38935.401303,15401461
38935.433577,15403576
38935.469261,15405914
38935.501311,15408015
38935.533376,15410116
38935.569295,15412470
38935.601286,15414567
38935.637315,15416928
38935.669316,15419025
38935.701305,15421121
38935.737280,15423479
38935.769300,15425577
38935.801330,15427677
38935.837324,15430035
38935.869316,15432132
38935.905326,15434492
38935.937304,15436588
38935.969326,15438686
38936.005310,15441044
38936.037312,15443142
38936.069324,15445240
38936.105281,15447596
38936.137356,15449698
38936.173431,15452062
38936.205281,15454150
38936.237313,15456249
38936.273331,15458609
38936.305389,15460710
38936.341320,15463065
38936.373694,15465186
38936.405338,15467260
38936.441244,15469613
38936.473350,15471717
38936.505303,15473811
38936.541333,15476173
38936.573335,15478270
38936.609279,15480626
38936.641312,15482725
38936.673360,15484825
38936.709252,15487177
38936.741281,15489276
38936.773392,15491381
38936.809295,15493734
38936.841340,15495834
38936.877386,15498196
38936.909317,15500288
38936.941296,15502384
38936.977249,15504740
38937.009274,15506839
38937.041296,15508938
38937.077764,15511328
38937.109774,15513425
38937.145792,15515786
38937.177756,15517881
38937.209753,15519978
38937.245782,15522339
38937.277757,15524434
38937.309793,15526534
38937.345814,15528894
38937.377783,15530989
38937.413881,15533355
38937.445780,15535446
38937.477806,15537544
38937.513813,15539904
38937.545855,15542004
38937.577824,15544099
38937.613834,15546459
38937.645834,15548556
38937.681780,15550912
38937.713807,15553011
38937.745806,15555108
38937.781803,15557467
38937.813795,15559563
38937.845799,15561661
38937.881822,15564022
38937.913814,15566118
38937.949766,15568474
38937.981872,15570578
38938.013860,15572675
38938.049821,15575031
38938.081805,15577128
38938.117777,15579485
38938.149900,15581590
38938.181767,15583679
38938.217790,15586039
38938.249742,15588133
38938.281798,15590234
38938.317797,15592593
38938.349821,15594692
38938.385813,15597051
38938.417823,15599148
38938.449842,15601247
38938.485806,15603604
38938.517976,15605712
38938.549792,15607797
38938.585790,15610156
38938.617772,15612252
38938.653927,15614622
38938.685803,15616711
38938.717787,15618807
38938.753810,15621167
38938.785913,15623271
38938.817792,15625360
38938.853879,15627725
38938.885749,15629814
38938.921764,15632174
38938.953808,15634274
38938.985767,15636369
38939.021749,15638727
38939.053820,15640829
38939.085843,15642927
38939.121844,15645286
38939.153855,15647384
38939.189890,15649746
38939.221782,15651836
38939.253858,15653938
38939.289806,15656294
38939.321822,15658392
38939.353835,15660490
38939.389804,15662847
38939.421816,15664945
38939.457797,15667303
38939.489860,15669404
38939.521795,15671497
38939.557811,15673858
38939.589732,15675949
38939.625779,15678312
38939.657799,15680410
38939.689747,15682504
38939.725756,15684864
38939.757824,15686965
38939.789823,15689062
38939.825838,15691423
38939.857765,15693515
38939.893821,15695878
38939.925853,15697977
38939.957745,15700067
38939.993892,15702436
38940.025846,15704530
38940.057794,15706624
38940.093834,15708986
38940.125786,15711080
38940.161761,15713437
38940.193778,15715536
38940.225845,15717637
38940.261805,15719994
38940.293945,15722100
38940.325817,15724189
38940.361746,15726543
38940.394082,15728663
38940.429787,15731003
38940.461782,15733099
38940.493877,15735203
38940.529810,15737558
38940.561805,15739654
38940.593917,15741759
